transaction_id,customer_age,purchase_amount,product_category,payment_method,is_fraud,transaction_time
9f5e723c-60d3-ac95-aa30-18250e5f2fbd,58,1222.3708731751435,food,credit_card,1,2020-06-12T07:40:12.436769
7fcddd7f-a287-add1-8b7d-baa406bbc7bd,63,25.817097774219533,clothing,debit_card,0,2020-08-31T23:55:42.801285
362c93b7-5ec5-b632-869d-110e7890f23a,57,470.2876459248828,food,credit_card,0,2020-03-08T22:21:19.974269
0a270820-abde-c077-cda6-d9c314e5ff83,18,1454.4142584725707,clothing,debit_card,1,2020-10-28T17:41:30.564490
1d477113-eefb-b1e2-4d3b-a05215ab3db8,66,2340.0546476309896,electronics,credit_card,1,2020-02-06T05:15:45.979897
737c7b35-05ad-a921-7755-6a3787bda674,29,604.7385363180441,books,paypal,1,2020-10-10T15:45:59.090916
c9d28fed-785b-7341-de72-b94b45d625a3,56,1294.102171957002,electronics,credit_card,1,2020-10-07T09:12:28.547546
ae5dc25c-57ed-3c1e-f889-f80bde58aa57,53,1578.2305879945632,toys,debit_card,0,2020-02-23T22:25:21.099236
514d2f05-0d09-4a64-be36-6e8f230e7bad,45,2131.222771241403,food,debit_card,1,2020-06-12T18:23:36.288801
87ae1246-f769-8789-d684-280e554baaa5,61,1424.892572855271,books,credit_card,1,2020-07-23T22:43:30.084805
0d2b940e-910d-4abf-8950-38e248e2319a,42,351.69445504569416,toys,credit_card,0,2020-03-25T11:52:47.733492
6d17ac78-d7b6-ad3e-a177-f761dd38d918,22,2169.5235122035538,books,debit_card,0,2020-12-31T11:21:36.239599
85c0fdb7-d144-4c2b-52d5-35f0d6c07f64,63,1267.1387834971092,food,credit_card,0,2020-04-27T10:14:10.284059
c7c96056-16e0-176c-86c2-d246701b8d72,72,4024.2476599931,food,credit_card,0,2020-07-28T18:41:36.646953
072b1a92-8fd5-4fa3-e93e-ac5ab706fc0a,65,3134.2380180071264,books,credit_card,0,2020-09-21T09:34:41.840512
81d52da3-b902-5a84-3abf-a6bbfd797fa9,69,279.5799581368629,electronics,credit_card,1,2020-08-07T05:06:04.578526
d082e732-db17-db95-6890-40bafb20be11,38,2488.18343914898,clothing,credit_card,1,2020-05-23T11:42:52.036856
d0e10e50-9e25-40a3-ce8a-19f9f88843bb,37,3752.25161762891,electronics,debit_card,1,2020-08-26T22:34:10.534326
95e6c970-3daa-4021-d5b9-508d41041aeb,43,3842.286197647664,electronics,debit_card,0,2020-03-07T21:43:55.693485
1592c1af-5cd5-36bd-26ea-e885e2afbd19,58,1100.5445677287457,electronics,credit_card,0,2020-03-23T17:31:59.582534
03c9d9a3-9d87-fe71-98a7-2b05c8fa7452,37,2276.9299104555002,electronics,credit_card,1,2020-09-12T22:18:59.126277
87bc1c2b-8bb4-6e1b-34a3-81411ca4068f,23,4625.606963016249,books,debit_card,0,2020-06-30T16:26:23.475331
91a01733-b816-3f0d-46cf-6cfbae6119e8,79,1962.3523388005165,electronics,credit_card,1,2020-08-21T22:35:04.251180
1c26b9fe-6e40-f5ca-25f8-c803ee6d2e14,56,1393.3613185899994,electronics,credit_card,1,2020-12-20T06:56:06.033623
0ea39997-90b6-bc22-a133-c8fb34d5b02b,23,4231.234416233594,food,credit_card,0,2020-03-04T06:30:55.270408
e61953e6-404b-3295-2f9b-9b4724b332a7,19,2384.0292822581987,clothing,credit_card,1,2020-06-24T12:10:20.847097
36ea7c58-4f58-821d-7b4b-ffb34a7c6a8c,30,1368.853773035628,clothing,debit_card,0,2020-10-21T03:18:47.130137
3ed856f6-9b8d-8db7-6b8b-aade7758d9ed,70,4679.428216832701,electronics,paypal,1,2020-04-15T13:50:10.078750
bfae8780-31c2-633e-c0ac-d55c31daee3a,65,3894.7058911698814,clothing,credit_card,1,2020-12-12T02:07:10.586933
37e4289b-415a-be0b-64e5-f7da2859fb82,65,318.3683119174682,books,debit_card,0,2020-12-25T05:40:40.019178
10ba7a4b-c46f-9867-2b52-e395270ca299,56,3911.7683892601394,electronics,paypal,1,2020-01-19T15:37:25.217444
4b842bc0-710a-57f8-ab2c-9f24617f3515,43,1611.106115008645,clothing,paypal,1,2020-05-20T11:17:02.795930
8d9067da-3c2a-6db1-2b38-06145e14a0a3,36,1624.5927132835707,electronics,credit_card,1,2020-09-23T17:39:02.561578
1c6565fc-bc7a-1359-90a1-910f36b39356,63,4095.715124818478,toys,credit_card,1,2020-03-15T04:43:36.863150
fa36c81b-c9ad-983e-f110-8aa88fe962fd,28,1520.0335837514021,clothing,credit_card,0,2020-01-08T21:03:51.301519
1d12441e-b0da-8071-8579-b996f7fd5f24,54,2338.1787290524226,books,bank_transfer,1,2020-03-25T21:57:03.807851
b6ee2c95-c32c-15f3-cd26-6d7752e72489,75,3462.8264740988247,books,debit_card,1,2020-05-29T20:53:18.051225
944519fd-5423-42b3-6cfa-40184031f01e,75,221.1953370548934,toys,paypal,0,2020-08-30T16:37:58.950540
7dc8ab06-c05f-6d64-9dec-09dbf0c8ed85,58,1834.002654345143,toys,credit_card,1,2020-06-26T10:54:25.905085
f2339ba2-e83f-28c1-edb1-575c8e607b9b,63,3671.0726639195573,toys,debit_card,1,2020-09-29T04:41:45.116892
40c6f4ac-5b40-e3ff-ab08-d5009f131c76,73,1516.858019626129,food,debit_card,0,2020-03-03T09:00:22.054969
7263934f-4430-3757-a593-dec45fc6454f,40,1961.8066419780955,food,debit_card,0,2020-06-19T20:20:42.799814
cdce10bf-259c-25e6-4e05-090818cbc4a0,78,3794.2432109559504,food,credit_card,0,2020-05-08T14:44:53.845023
bb964b34-e98b-63ea-7957-80487d857467,50,2713.6821373215043,books,debit_card,0,2020-04-14T04:52:47.024836
17c40939-244d-44e1-ff7b-4778acb98a4b,33,1604.4281530391447,clothing,paypal,0,2020-08-29T02:39:31.475370
9b711270-d75d-5960-e6a7-bf53da44ae36,65,3903.023329801551,clothing,debit_card,0,2020-05-12T16:13:02.137576
00197abc-1fd7-31f6-93cf-1493042e5029,34,3539.131620466973,books,paypal,1,2020-08-23T01:25:17.388969
e4f08627-7db6-06ea-0b5b-669a28206054,21,3813.0413726838246,toys,paypal,1,2020-08-21T17:53:58.119549
baded320-96ba-6f1f-8f27-f9edc24b4849,44,2246.5226555212257,food,bank_transfer,0,2020-01-29T14:32:10.343692
9f94dbeb-b47a-8941-e3ec-2c7a4b635564,27,21.367688112207432,clothing,credit_card,1,2020-12-04T23:18:15.365909
d77f28e6-f226-90b1-3707-dd4953aebbf6,73,411.4751555909403,food,paypal,1,2020-09-15T02:07:28.997686
909fed74-53e4-7578-4ea1-68cfcb137df4,61,4622.558300418405,toys,debit_card,0,2020-12-22T23:13:17.548896
a87b6ea6-d322-eeaf-ec5c-10e131a6fc3d,36,4499.72062295018,electronics,credit_card,0,2020-10-25T12:28:49.393517
3e51903c-30bb-ba50-3fd8-f43a07f3790f,63,2482.427940062547,food,paypal,0,2020-12-11T15:18:44.917940
2f62ca94-fe3d-5e23-31ba-1b6150774787,77,3874.963852991537,clothing,debit_card,0,2020-08-29T09:36:53.355457
662b9008-8e43-7a39-c745-f527e831dd94,74,4386.724293920055,clothing,paypal,1,2020-06-30T23:59:12.284573
02099706-dddc-44ed-f7f1-15217ce9d00c,43,1293.642739099767,toys,credit_card,0,2020-07-26T09:51:46.379837
fb9c73d8-6cc2-688c-d562-24ced722f981,53,452.36769750914897,food,debit_card,1,2020-03-30T22:11:21.798827
aa6da5a1-40b4-00e3-22d5-550366629cd6,51,4236.89696542165,clothing,credit_card,1,2020-03-13T06:30:03.487997
19765e9f-1649-f066-05bb-27644f1c24da,52,4418.243029157176,food,debit_card,1,2020-10-02T08:03:10.465740
4664f7da-88a9-c920-9e7f-815e5f9bb719,51,3383.9196006200177,clothing,credit_card,1,2020-07-16T18:35:38.449894
0f9b1f0c-4a83-2fe2-4d07-9647d59b7f94,65,2494.890092229155,food,credit_card,1,2020-05-22T05:50:21.416932
8c552ae0-18b1-e785-e6f8-d1c0af1c9c36,31,3569.994489845213,food,debit_card,1,2020-02-26T22:53:03.186772
4cc9d438-4ec0-3092-fd9e-0cda2f1abfcf,56,935.1397874454086,electronics,debit_card,1,2020-04-02T04:03:58.016544
933f6275-89f4-78c5-1143-1c09a8276e9e,32,1257.156467902769,electronics,credit_card,0,2020-01-24T19:06:06.533769
c3e27e3c-9a4d-fa86-e1f3-545a8e6787bf,70,1081.8237768657348,electronics,debit_card,1,2020-01-03T00:46:03.071837
d42c0717-5d56-4d36-c126-d8f24eed5db9,76,4205.913506566281,clothing,credit_card,1,2020-04-28T23:40:54.746900
d3d7c138-3f06-5fda-e040-080992707911,44,3615.2425851313537,food,debit_card,1,2020-12-17T11:45:30.718660
189f1833-31ee-6c10-6c62-fa0fc9751e7d,52,4920.109116123843,books,credit_card,1,2020-10-14T20:39:34.414052
94d4206c-bf89-4ef8-c3aa-3b99e79d6e39,57,3488.637525587821,clothing,debit_card,1,2020-12-25T10:59:47.894202
78e6f25d-1931-5ecd-3ffe-ca6c7c06edad,33,1795.362776176545,electronics,paypal,1,2020-09-26T11:31:49.974490
7bf8be70-1280-b29a-c1e1-f84ec8d2a47a,72,3949.978911094845,clothing,credit_card,1,2020-03-06T14:17:49.545493
5868c0b3-7c31-e10d-a6d7-a83c9f72a958,31,3459.81107166424,clothing,credit_card,1,2020-09-21T02:31:41.636536
9a1c9354-de54-b763-b892-eff8361c6a66,36,4989.176687980017,food,credit_card,1,2020-12-22T16:48:08.138616
90cacad7-7906-0e4b-3444-56ef4bbca129,48,2459.51677431323,books,credit_card,1,2020-08-29T00:26:30.196643
dbdb4977-51f7-d39f-b47c-fd4379c55d1b,79,2151.809576777754,books,debit_card,1,2020-06-12T07:07:32.094986
f7520f47-fa50-11f2-b642-c8007c47833d,78,830.6077384697626,toys,credit_card,0,2020-06-30T00:20:23.407456
457450dd-a269-18d3-dbfe-87cd45560444,69,1698.3005494137751,food,credit_card,0,2020-06-25T18:50:18.772117
0fb0d7cb-1a26-a55f-c6a6-d515fa1217cd,56,2493.029284573582,electronics,debit_card,0,2020-09-03T04:19:10.630821
75e871cf-5719-0b84-c523-0e259d57b076,45,4392.446948699706,electronics,credit_card,0,2020-09-07T03:02:14.784455
cdbc8cab-83d9-eea6-7ab8-a4b02e80811a,67,3193.793547350679,toys,debit_card,1,2020-06-19T17:21:43.986176
9c542405-0e9c-7f31-ad1d-de164ecd139d,80,785.8079057671652,food,bank_transfer,1,2020-07-20T23:35:46.455965
af24e61b-e07b-3f76-81cb-56f578f4cecf,21,2740.6072699978145,clothing,credit_card,0,2020-06-10T09:17:01.775502
3c41ce7d-8795-c693-cd25-d6879f327e19,34,1693.0026796497802,food,credit_card,1,2020-07-16T23:15:56.643023
e7af1acb-e534-33fe-5f72-126cb40b23a8,76,4763.617517460483,books,paypal,1,2020-08-15T00:56:47.847887
a2158b00-8710-7992-4d97-786974eb1a10,66,1896.0961684713823,books,debit_card,1,2020-09-13T00:43:37.423694
34b366ee-074b-485a-ffa4-7425f56cd57a,22,2660.2016608363056,electronics,credit_card,1,2020-03-14T11:43:49.575114
68f61d01-9b66-358d-ddbe-606b509c372a,52,4810.47813205136,books,debit_card,1,2020-04-26T01:32:26.165754
32881a1b-7ff3-f165-db7a-ccdd16dead6e,23,2607.7486959601483,food,credit_card,0,2020-05-26T17:16:52.237318
e887e4ed-be56-b258-dbc2-b73e78ef0969,58,4875.868944558858,toys,debit_card,0,2020-10-21T20:37:41.327875
252a7775-2bb4-e19a-3d88-3462a8a8ceda,43,2890.282498975379,books,debit_card,1,2020-02-02T00:58:38.532010
6e73dad4-ff1f-8fc4-eacb-e28404d7c578,23,2443.8448954085734,toys,paypal,1,2020-08-18T00:14:52.114058
e146abf4-98db-4b6b-4085-6999a68288b4,65,3206.0039225936857,electronics,paypal,0,2020-01-10T04:40:51.064409
8ebf7883-092b-78d7-9169-ea3a4c67aa29,43,3220.484340610554,food,credit_card,1,2020-03-03T13:52:23.553910
7d9caab4-b6c4-706e-5002-642e56fac5cb,59,883.8080870375377,clothing,debit_card,0,2020-03-05T04:28:41.993743
dffce613-36fe-f6b5-7a8c-9db56ee85b77,70,42.54707829405347,electronics,debit_card,0,2020-12-24T20:30:18.545004
843becac-9b6c-f22f-ac52-ef538684512c,56,3911.933825683301,food,debit_card,0,2020-04-22T23:35:36.839356
8faac436-6969-ad44-b3ff-ca803a66d03c,49,3543.0836317289136,electronics,credit_card,0,2020-12-20T16:22:03.654699
081aba00-74bb-8c6c-85d0-99381ea0f0e9,22,4807.044735367995,food,credit_card,1,2020-08-01T08:55:34.685572
d71a704d-5018-6077-0e52-7a451d909640,67,3941.1049071975503,electronics,credit_card,1,2020-01-17T10:38:30.519911
e440bb17-942c-20e6-6c0c-a39d03560d80,69,3162.3068724268655,food,credit_card,0,2020-03-01T09:47:18.434658
d91c943f-cda4-645f-1282-1b6911fb7b53,42,2378.768109785065,electronics,credit_card,1,2020-12-01T01:19:27.510071
d86d903a-3394-f804-18b5-386a881d6033,25,821.5594301004668,clothing,credit_card,1,2020-10-17T11:27:13.632704
15be8382-832f-04b4-eb7a-54f7e5fe16ce,41,138.80892877153983,electronics,credit_card,0,2020-10-19T18:15:06.911717
0769e7fb-3817-21b7-1bab-3474579bfd6b,72,2666.127685659871,toys,credit_card,1,2020-09-18T13:56:30.524025
83081ca6-a819-4ee3-e44c-2ae95e968e35,59,1139.944576204068,books,debit_card,0,2020-05-13T14:14:36.016938
b8c2af0b-8df8-50a7-93b3-6cb1476461e3,37,685.1398162284534,electronics,credit_card,1,2020-11-17T04:52:40.472923
270a8832-ce02-4572-e2c4-5c475737d268,64,4490.029659297544,clothing,credit_card,0,2020-04-09T00:40:38.245094
ebe80243-ccdd-aac5-f895-343468e42fb4,70,364.86804338108334,food,credit_card,0,2020-07-25T17:36:19.814614
915b85cd-bbe4-f3e4-1606-6e58a15c0e51,45,3870.1230429935586,food,credit_card,1,2020-06-18T12:56:08.663413
28cb1c87-4423-9434-39bd-4cb2b636ca32,60,201.8642351467337,electronics,credit_card,0,2020-04-14T09:12:38.836659
4e5fe4c1-efc0-f29d-339b-803dad63f3e3,19,1095.9444078041417,books,credit_card,1,2020-01-21T22:33:32.849835
b5438c90-b80d-0a23-6a33-7a192a5c1296,21,3330.4626148940156,food,debit_card,0,2020-06-01T00:42:26.707783
b2ef5955-f06f-1690-c977-15c251c6dc27,23,2649.150437431245,electronics,credit_card,1,2020-08-24T12:48:02.718206
e4cedad8-73f7-3ca0-f933-8bf86a0671bb,68,2684.26209156193,electronics,credit_card,0,2020-04-08T05:31:40.606665
bd06171c-f3a7-3e3f-29d9-04220bcb0578,18,463.0639604426563,electronics,paypal,0,2020-11-24T21:31:50.377966
063c21ed-593e-c0ad-91a7-3fcbddd9f544,77,3964.8694043523446,books,credit_card,0,2020-10-02T17:31:04.795644
c5ce3047-e652-1499-8761-8bb060691205,29,135.90020175995056,clothing,credit_card,1,2020-10-06T00:27:55.029280
2607bee2-072c-c511-248d-51dd4f4709ad,60,3861.3979940411728,clothing,debit_card,1,2020-01-09T10:55:04.881371
6cb8b200-23db-743c-5562-366b1b29056c,70,3977.9393815769818,toys,credit_card,1,2020-08-30T09:56:54.689995
1740ad45-d410-9290-32b1-a5c73c7683dc,25,2272.843307888258,toys,credit_card,0,2020-03-19T10:00:39.360446
461fb750-4bf9-3970-5df6-05f58943a48f,25,3085.969609701114,food,credit_card,1,2020-04-12T13:22:20.020038
bd6e864b-b776-c499-98cd-7adf917b0cb0,55,4123.884098595132,electronics,debit_card,0,2020-10-13T06:27:07.205397
3cd85621-2c09-0748-bb33-84540fa11b39,49,2850.1915366356834,food,credit_card,0,2020-03-06T11:34:52.174180
32c71de1-666f-047a-569b-7fcc03420db4,72,4749.136857880786,electronics,credit_card,1,2020-02-24T20:22:47.307613
7a98fcc0-b8af-efcb-6e8b-eeffbf413d2c,35,863.9600464784844,clothing,credit_card,1,2020-07-24T21:35:38.966817
e237adca-4dc9-9466-e2bc-b3b44a367644,61,50.96773963855438,clothing,debit_card,0,2020-01-18T03:26:37.157923
595172eb-0e68-865b-22de-d86fbe991a5a,77,2502.5276636346557,clothing,credit_card,1,2020-08-25T23:03:08.341047
a9aaa36a-fbae-dc90-1b70-85498165a31e,23,3907.1552928878964,electronics,credit_card,0,2020-03-11T09:43:00.465113
ea9b8cec-002d-46bd-3873-3510426a932e,64,502.89044988991316,toys,credit_card,1,2020-11-19T06:21:16.677604
cd9da56b-bb6c-d638-3546-0a5564e8dfaf,65,2540.619888675383,toys,debit_card,0,2020-03-16T17:34:51.866346
da14ccd0-e0e8-c164-a472-187c0c713a94,44,1970.342121661217,clothing,debit_card,1,2020-03-09T06:56:17.270708
fcfab307-255d-c460-7ea4-14b79a8aaa47,52,484.18609411978827,toys,debit_card,1,2020-02-02T09:32:50.167456
07e36561-5f70-8c4d-7c8f-62aaf220db5c,50,514.0968185892734,food,debit_card,1,2020-02-02T15:32:05.139378
ef5925f1-7e80-a7c7-0a38-b67835ee7a63,67,4653.086684123644,electronics,credit_card,0,2020-08-08T17:26:43.684479
497ac5d2-0715-184f-c3ad-07fd6e03f387,21,296.6224241951854,food,credit_card,1,2020-07-11T14:04:40.316574
43fee2c9-2be9-afb9-ded3-9b775611549b,76,2435.1892305927213,clothing,debit_card,0,2020-06-28T20:33:32.810523
5cc200c1-d6ff-b6d2-7fd1-c1b91c13c33e,80,1122.9668862862031,books,credit_card,1,2020-08-04T21:13:37.599445
cc8ea5ca-7d18-90f7-4a44-ebadd9e7eddb,66,883.1295886933809,electronics,debit_card,1,2020-06-13T02:29:23.190682
6a1489de-47ec-cd63-0e37-36de6bd6d036,62,2428.3134834945436,electronics,credit_card,0,2020-04-02T10:50:46.343846
3b9b70b7-ada6-f518-7b7e-e88042c655df,70,1721.5223749837312,clothing,credit_card,1,2020-01-15T10:49:20.927241
a4225794-9c7f-25ec-a74a-7a158ee2872c,22,2171.889629735541,electronics,paypal,0,2020-04-22T16:23:39.903168
8dcaa93d-9bc4-4aa8-083b-3eeb3515ed06,66,2035.6224938586681,books,credit_card,0,2020-05-26T08:52:22.222538
0a55cf1d-95cd-dacd-2c02-36bea34d2eb7,50,3107.8744430524994,food,debit_card,1,2020-10-27T16:22:28.780605
bd2b0d64-f2d5-3fe0-4738-70c234e65945,22,699.4023679611128,books,credit_card,1,2020-04-17T02:43:51.421721
ea308d98-b733-61e2-b750-a49b7b3b1be3,46,2980.5185112335244,toys,credit_card,1,2020-10-21T02:33:27.709223
18dc83ac-618b-4671-05ca-6f94b1ea392e,33,4193.778230525016,food,credit_card,1,2020-09-02T01:57:55.807924
09ba6b95-ca7e-9fe2-1f78-2b7a9bc5ae83,20,484.19032033015293,clothing,credit_card,0,2020-03-09T13:26:28.518529
c7030318-8240-0d17-09d6-94af41496698,42,3927.442180434053,clothing,credit_card,0,2020-06-08T02:29:57.073737
d74eb530-71ae-8501-d00b-8ab85d5a2e8c,76,3520.7788687698544,clothing,credit_card,1,2020-08-06T15:16:40.480291
6a40c93c-57cf-ad2a-1b25-8d72edf6481b,31,1975.6385792719732,electronics,debit_card,1,2020-06-15T02:12:14.349821
7427163c-29de-8e25-b2d5-c610f3843791,78,3842.63675525452,electronics,debit_card,0,2020-10-06T06:51:32.018691
9034770b-d282-d794-66a4-61e41e62e4e8,28,999.7338420828521,clothing,debit_card,0,2020-01-23T19:14:26.209174
c719f721-d8ba-fc5c-88a6-a4ddb674bf42,26,4882.973505381648,food,bank_transfer,0,2020-07-28T15:34:06.531389
867b64d2-9729-206b-8c81-2959ba55b152,51,3822.210068356712,clothing,bank_transfer,0,2020-10-23T08:38:50.667126
54f76f65-eef5-ae78-66cc-c81f4f766a1b,63,127.80120183145401,food,debit_card,1,2020-02-27T15:53:10.611840
3f0e9cd8-0c94-6934-a938-a0e0709c2cc7,43,3364.972353053469,books,credit_card,1,2020-05-12T06:27:52.580546
742a3a72-4932-a971-023b-034728ac9684,66,2463.711250235118,food,debit_card,1,2020-05-03T21:39:12.238472
dc6b01e7-1894-d55a-e7df-db606ae74340,80,2840.7221247484304,electronics,credit_card,1,2020-10-15T21:58:13.734958
f8586859-3c13-c4e0-4c5c-a5f0fa2d5ac4,22,2079.367875237758,books,credit_card,0,2020-08-14T11:29:15.935347
1920684f-845e-4bca-cd43-a91b8d6bf099,78,1772.7186531635928,electronics,credit_card,1,2020-11-12T07:52:33.634434
eeaece37-10ac-441b-521f-404f3f50ff5e,54,1160.1460716084327,electronics,credit_card,0,2020-09-02T07:00:58.308843
85504781-d828-7c62-6dc2-a9328a838e2b,50,1530.974875854609,food,debit_card,0,2020-12-22T19:24:46.313797
0a561a9d-d93d-a12c-df67-babf236020d9,47,3018.8644861441885,clothing,credit_card,0,2020-04-08T15:47:35.881645
29202023-572c-4917-4c0a-e3c763f7c147,41,2641.2800883405052,clothing,credit_card,1,2020-11-25T05:19:26.220459
fa9509c6-ac3d-7026-35c5-c00cb2fc49e4,21,3756.477394474958,food,credit_card,1,2020-08-29T02:28:54.384980
38037c59-33ba-cbe5-75e8-e440cfb89140,53,1134.9760731310857,electronics,credit_card,1,2020-09-28T17:19:13.863298
ce3c36e1-b2ac-6c32-f35f-364ddd2ae89e,25,4387.438862546955,clothing,paypal,1,2020-08-11T06:30:47.277180
704aef16-8833-afea-446d-9b343c8a680f,58,3037.2637420769024,books,credit_card,0,2020-01-13T14:14:39.129898
d393f35e-ed7d-b32e-f718-0d6e936c24d6,32,4217.934651842775,books,credit_card,1,2020-06-13T06:34:53.492362
b7f9af3f-b7fa-4027-d65d-30964b5f4c94,34,3473.28936581007,clothing,paypal,0,2020-08-20T00:55:47.518958
7a0eb8ff-1b50-ce8a-521d-5339648e01c6,18,3167.497857475709,books,credit_card,1,2020-05-05T16:41:45.888310
8eacffe3-2bd2-6482-c6d0-67fabbaa4383,24,4358.016570809729,toys,debit_card,0,2020-07-24T23:53:16.070104
d4b16ff4-c14e-c0c1-3ac9-09d730c8b1f3,64,2825.4769728203532,electronics,debit_card,0,2020-11-24T11:27:55.374470
143ce05b-8344-f35b-ca6d-9703bf5dd2f8,47,2036.1668155397908,toys,credit_card,1,2020-10-13T18:43:12.428854
358cea32-051b-fe1e-c39a-efba3b7c5854,62,948.3759836683638,clothing,debit_card,1,2020-11-18T14:56:10.865922
e0f173ab-3136-0277-e277-f0d56db943c0,36,1777.5826553256534,electronics,debit_card,0,2020-10-17T17:35:34.922982
396e62d3-7582-5ec9-e458-6f75af82ac00,21,1616.874382168612,clothing,credit_card,0,2020-01-19T09:26:25.015930
ca6035f2-eced-0e4d-68fd-5cd072e59fb1,36,2170.6063716449485,books,paypal,1,2020-02-18T11:08:46.896863
b86795fc-a6d3-d085-734e-26a3423bbf3b,41,946.357269209079,food,credit_card,0,2020-06-23T20:15:13.200125
6b6b5bca-f486-1de9-3d3e-90abd632a5d2,21,1527.7876704979421,electronics,bank_transfer,1,2020-01-22T18:47:30.712431
2bc221eb-7256-305c-08e2-4b66d6103eb3,57,1329.0243335974994,books,paypal,0,2020-11-06T09:01:30.512802
b399a871-5e94-6f74-7d51-14b69540e745,77,2754.262656030022,electronics,debit_card,0,2020-09-06T16:28:39.758852
fc09367c-c152-f489-1a29-9e5408c97b7b,24,4103.41069998346,books,paypal,0,2020-05-28T04:17:34.130350
d4ed2fbf-4b90-aed5-0329-8fb439371737,24,1016.5115667480878,electronics,credit_card,0,2020-12-22T12:35:54.269636
9afb48c7-6342-572f-bd70-e7cc7f49502b,42,4857.472779539001,food,paypal,1,2020-02-25T20:52:40.807576
35f0054c-64ee-e907-de36-9c1d8b93a82d,32,1881.3844105365388,food,debit_card,1,2020-05-27T00:24:28.117259
0a6ee2aa-2e08-29c9-8c44-86d835630028,36,3983.5847774937693,books,credit_card,0,2020-05-08T13:51:27.980037
e373fbdf-c9ee-9551-462f-8c83a1721adb,56,2139.716821152245,food,paypal,0,2020-07-11T07:22:46.089975
07ba982f-4aee-0ac3-bdb4-ec7e048e84c2,51,1589.8090512694744,clothing,credit_card,0,2020-11-05T07:09:23.780557
7e3301d8-c5a8-cfa6-b15a-2c19a7afc1dc,76,4606.879388116236,food,credit_card,1,2020-03-25T18:57:16.509361
b1698413-1b5c-3948-1057-aecc826e5cca,65,1987.9297206775825,electronics,debit_card,1,2020-01-11T09:06:10.035277
d1ecbc9a-de3f-04cd-59f2-d2bfa7a2985b,64,14.60244597268147,electronics,credit_card,1,2020-08-24T01:37:58.430513
048cabd7-8ba4-a581-2480-57d70f21c3e8,79,3228.4407361329468,toys,credit_card,1,2020-08-05T10:00:12.248549
4e8a4779-75d8-fff4-958a-8d3fd55485b0,50,946.1850855258587,electronics,credit_card,0,2020-05-06T11:34:04.399334
15936fbc-46c9-4e6f-f518-43ffea2b660e,62,1553.9343161267448,books,credit_card,1,2020-07-30T06:18:38.568254
d950d794-c184-a1f5-5dc8-55d53305ec51,63,3061.6893531962164,clothing,paypal,0,2020-06-01T07:12:27.620679
630715c0-1f14-bf00-ccb8-48d15ef6d0b0,33,2676.353900711354,clothing,credit_card,1,2020-04-12T14:52:30.539294
e8bb2bb3-f52e-bcb7-0a9c-dc26d3ee9c2e,64,2226.6223147118067,books,debit_card,1,2020-11-17T19:40:49.443267
3c53e9cb-3dae-8c21-d43a-c45832dce467,79,2994.1970678257776,electronics,credit_card,1,2020-01-31T23:49:40.051958
3c25ce2a-ba52-6a96-0496-91418a5a4b23,70,2649.8050207532197,clothing,debit_card,0,2020-09-09T05:33:40.184642
8f7c5028-f8c6-f213-3952-fc7ccbd7c819,61,387.1282618017415,toys,credit_card,0,2020-04-24T13:41:45.896782
cc9f4514-d1cf-1152-c96f-55c99d1feef1,58,3726.8800927443676,toys,credit_card,1,2020-08-25T21:40:07.080497
1dee8579-247e-5d1a-500b-d36d9f35dac9,37,3079.184533835683,clothing,credit_card,0,2020-07-06T08:51:19.132663
2e14d1b7-1756-8384-4c67-218d9d11151b,36,2559.9934187053505,electronics,credit_card,1,2020-06-18T23:48:06.457895
75ffded2-b821-a7a7-9df5-04d07ab4ce32,58,4795.9380938638205,electronics,debit_card,1,2020-07-02T07:49:08.642461
4a7a2a61-ebab-f5fd-3950-7078affe88bf,61,2982.027933544616,toys,debit_card,1,2020-07-20T01:47:55.031186
5058c51e-4a4a-fb2d-e38c-60fb28866341,43,4677.574391639015,food,credit_card,0,2020-05-25T14:42:30.213891
be9c8166-d9aa-1643-8a5d-3b9a67e43a57,67,3322.5578092457763,electronics,credit_card,1,2020-11-28T10:13:31.565120
4f7a3994-a40b-4ade-9972-a29555046066,21,1327.329383003533,electronics,debit_card,0,2020-12-15T17:15:14.615531
6a6e700a-4030-220f-1fea-94e2fda5d155,25,1646.087209005848,clothing,debit_card,1,2020-02-23T02:05:30.559920
4a3495fd-f639-fd94-2392-a49d475c7266,62,153.2085022681978,food,debit_card,1,2020-02-16T06:25:28.999248
321ca8ac-9c6b-2cfc-bf24-8dec7418ed31,58,4195.687701970504,books,debit_card,1,2020-09-25T16:37:01.592486
a409112a-9bd1-e1c4-1ecf-1801dffe5602,49,4946.566499555438,books,debit_card,0,2020-04-18T07:18:58.514569
d0e1d74c-390f-7dae-9ada-227fca43cadc,51,1234.6225117871322,books,credit_card,1,2020-09-11T22:32:37.899986
ef811743-0e96-041f-f808-b364ca7e5b59,47,1311.3332979242198,toys,credit_card,0,2020-07-13T04:56:02.501156
1db652aa-3586-b0ca-a512-9e67d5b7e54c,68,3193.570753553775,electronics,credit_card,0,2020-09-05T09:28:07.836864
f97767d9-8143-2314-0dc0-852a9b317eca,61,4340.509776175607,clothing,credit_card,0,2020-11-02T21:09:58.218271
52d93a2f-abcb-f276-8ecb-7425213e2874,33,4676.220928273685,electronics,credit_card,0,2020-04-15T19:35:11.243402
